sample_id,knn_distance,nn_distance,nn_serotype,nn_genogroup,is_novel
SAMN11117028#5,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMN33314299#4,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMEA114520704#2,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMN14157847#2,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMEA6097910#3,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMEA114490225#3,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMEA4022992#5,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMN11120841#1,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMN41762409#6,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMEA104142024#3,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMEA6098009#2,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMEA114521043#2,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMEA2521480#4,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMEA4561500#2,7.289427920864622e-05,7.289427920864622e-05,3,3,False
SAMEA6098096#2,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMN41751440#4,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMEA5786022#3,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMN05935884#4,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMEA6914995#5,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMN33314561#5,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMEA6914825#4,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMEA115606599#4,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMN10608846#3,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMEA2259734#1,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMN33606275#3,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMN09230873#1,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMEA114521255#4,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMN41768213#4,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMN37512561#5,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMEA6097983#2,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMEA2446157#2,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMN20398050#4,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMN41765100#1,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMEA6914891#4,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMN05221975#4,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMEA3713937#4,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMEA115795318#5,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMN33606166#6,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMEA2521760#1,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMN05221893#1,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMN41765317#5,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMEA115165639#3,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMN41761369#4,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMN20398058#5,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMEA6098153#1,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMN20332566#3,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMN20332300#3,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMN05223124#4,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMN09230626#1,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMN41760851#4,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMN41768385#5,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMN41762448#4,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMN11121829#3,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMEA115531823#3,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMEA6098099#3,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMN33606416#3,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMN11122317#4,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMEA111457417#2,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMN14168957#7,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMN11122803#4,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMN39946941#5,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMN05222719#2,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMN37512603#1,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMN14150394#4,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMEA4930116#3,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMN42206721#1,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMN11121528#6,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMN05221504#3,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMEA6098139#2,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMEA2794311#2,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMEA114332545#4,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMN05221904#2,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMN14150671#5,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMN05222106#6,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMEA4024292#4,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMEA6097837#16,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMN05774327#4,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMEA111457375#2,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMEA114332693#3,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMN41762432#4,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMEA115092523#3,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMN09214327#3,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMEA6097742#3,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMEA6914980#3,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMEA4732709#4,0.00015909402680358564,0.00015909402680358564,3,3,False
SAMEA2342858#2,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMEA2342881#1,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMN15562790#3,0.007308460106739578,0.007308460106739578,3,3,False
SAMN41760789#5,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMN09214315#4,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMN14168713#4,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMEA114490328#3,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMN20398044#5,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMN37512490#3,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMN14157779#5,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMN11117266#10,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMN41759609#5,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMN11116820#5,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMEA6098233#2,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMN41759746#4,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMEA3713945#2,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMN20331919#5,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMEA2383192#2,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMEA115795410#1,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMEA111506262#6,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMN14150884#6,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMN05222242#4,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMN41761239#5,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMN41750819#8,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMN20408906#4,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMEA114520506#3,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMN14158700#2,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMEA6097766#3,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMEA114332762#1,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMN41760385#4,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMN09218529#4,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMN20397816#6,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMN20409308#2,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMN37512498#3,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMN26502592#8,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMEA970300#1,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMN33606091#21,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMN41394576#2,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMN42206760#6,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMN41764893#4,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMN11122397#7,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMEA4926941#1,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMN20397931#1,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMEA6914946#5,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMEA3323336#2,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMN20398290#13,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMN20397814#1,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMEA114332803#1,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMEA114441943#3,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMEA114489956#3,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMN09230536#4,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMEA115794961#7,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMN41750820#1,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMN14157940#17,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMEA2553818#2,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMN41751234#5,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMEA4023755#2,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMEA3323269#1,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMEA115795286#1,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMN41760875#5,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMEA9633457#7,8.233571711624421e-05,8.233571711624421e-05,3,3,False
SAMN33606190#1,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMN41768409#5,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMEA2336114#2,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMN33606443#2,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMN09214300#6,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMN41762664#7,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMN41765525#4,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMN20332394#7,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMN20408968#4,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMN11121174#5,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMN14150438#4,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMN41768332#3,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMN09214297#5,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMN09219246#4,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMN41760105#5,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMN41762038#7,0.006339551856105796,0.006339551856105796,3,3,False
SAMEA104035089#3,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMN37512627#5,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMN05935905#1,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMEA2434612#2,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMN33606259#3,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMEA115532160#2,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMEA115370522#4,7.289427920864622e-05,7.289427920864622e-05,3,3,False
SAMEA115794795#6,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMN41768568#5,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMN05222344#4,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMN41762639#5,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMN14157858#7,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMN41751050#5,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMN09231371#3,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMN42206751#5,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMN05223096#7,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMN11121263#6,0.006339551856105796,0.006339551856105796,3,3,False
SAMEA2238874#2,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMN14158674#4,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMEA114229928#4,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMN20332007#2,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMEA6097832#2,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMN14158228#3,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMEA5866330#1,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMEA6914755#5,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMN20408924#6,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMN41762453#4,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMEA114441643#3,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMN14169127#6,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMEA2383266#2,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMEA111457358#2,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMEA2382593#1,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMN41750876#4,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMEA104035198#1,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMN41750845#2,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMEA3713924#2,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMN33607468#1,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMN20332501#4,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMEA970269#3,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMN09231476#2,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMN14150529#2,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMEA3431249#3,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMN41760535#3,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMN41768637#5,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMN14158565#5,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMN09224090#5,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMN20332278#3,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMEA12364408#1,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMEA6097733#5,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMN20332379#5,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMEA115795082#4,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMN41768408#5,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMN14169178#6,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMN41790758#3,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMN05222990#1,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMEA6098005#2,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMN41139719#10,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMN41790872#4,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMN08647831#20,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMN11117236#7,6.60727189428778e-05,6.60727189428778e-05,3,3,False
SAMN41762189#4,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMEA6098020#2,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMEA115796203#3,4.6264889519753716e-05,4.6264889519753716e-05,3,3,False
SAMN11122861#4,6.60727189428778e-05,6.60727189428778e-05,3,3,False
