Serotype,TP,FP,FN,TN,Total,sensitivity,specificity,precision,accuracy,f1,weighted_f1,k
17F,40,802,0,3952,40,1,0.8312999579301641,0.047505938242280284,0.8327075511055486,0.09070294784580499,0.4588394062078273,5
18A,5,839,0,4041,5,1,0.8280737704918033,0.005924170616113744,0.8282497441146366,0.01177856301531213,0.09199134199134198,5
18B,1,772,0,4140,1,1,0.8428338762214984,0.00129366106080207,0.8428658660696112,0.002583979328165375,0.021546261089987327,5
18C,46,817,0,4012,46,1,0.8308138330917374,0.05330243337195829,0.8324102564102565,0.10121012101210121,0.48905565978736715,5
18F,2,875,0,4099,2,1,0.8240852432649779,0.002280501710376283,0.8241559485530546,0.004550625711035268,0.03740374037403741,5
19A,254,818,0,3893,254,1,0.8263638293355975,0.23694029850746268,0.8352467270896274,0.3831070889894419,0.8407320872274143,5
19B,7,838,0,4015,7,1,0.8273233051720585,0.008284023668639054,0.8275720164609054,0.01643192488262911,0.12434691745036575,5
19F,102,710,2,3975,104,0.9807692307692307,0.848452508004269,0.12561576354679804,0.8513259553142618,0.22270742358078602,0.7003231017770597,5
2,5,820,0,4194,5,1,0.8364579178300758,0.006060606060606061,0.8366208408049413,0.012048192771084336,0.09392265193370165,5
20,3,909,1,4122,4,0.75,0.8193202146690519,0.003289473684210526,0.8192651439920556,0.006550218340611353,0.05225409836065574,5
20A,10,892,3,4051,13,0.7692307692307693,0.8195427877807,0.011086474501108648,0.819410815173527,0.021857923497267763,0.15315315315315317,5
20B,18,846,2,4158,20,0.9,0.8309352517985612,0.020833333333333332,0.8312101910828026,0.04072398190045248,0.25844594594594594,5
20C,0,935,0,4000,0,0,0.8105369807497467,0,0.8105369807497467,0,0,5
21,35,917,0,4132,35,1,0.8183798772034067,0.03676470588235294,0.8196302124311565,0.07092198581560283,0.3935185185185185,5
22A,1,810,0,4126,1,1,0.8358995137763371,0.0012330456226880395,0.8359327526838161,0.0024630541871921183,0.020556227327690448,5
22F,144,922,0,3786,144,1,0.8041631265930331,0.1350844277673546,0.8099752679307503,0.23801652892561984,0.7264094955489614,5
23A,56,806,1,4048,57,0.9824561403508771,0.8339513803049031,0.06496519721577726,0.8356750152718387,0.1218715995647443,0.536640360766629,5
23B,69,811,2,3932,71,0.971830985915493,0.829011174362218,0.07840909090909091,0.8311175737432489,0.14511041009463724,0.581845238095238,5
23F,118,867,0,3970,118,1,0.820756667355799,0.11979695431472082,0.8250252270433905,0.21396192203082504,0.6982248520710058,5
24,0,844,0,4185,0,0,0.8321733943129846,0,0.8321733943129846,0,0,5
24A,2,872,1,3994,3,0.6666666666666666,0.8207973695026716,0.002288329519450801,0.8207024029574861,0.004561003420752566,0.0368763557483731,5
24F,8,857,39,4038,47,0.1702127659574468,0.824923391215526,0.009248554913294798,0.8186968838526912,0.01754385964912281,0.08410636982065554,5
25A,1,973,0,4082,1,1,0.8075173095944609,0.001026694045174538,0.8075553797468354,0.0020512820512820513,0.017171717171717175,5
25F,6,857,3,4120,9,0.6666666666666666,0.8278079164155113,0.006952491309385863,0.8275170477336542,0.013761467889908256,0.1012909632571996,5
27,5,925,0,4056,5,1,0.8142943184099578,0.005376344086021506,0.814480545527477,0.010695187165775402,0.08415841584158416,5
28A,6,771,0,4180,6,1,0.8442738840638255,0.007722007722007722,0.8444623764373613,0.015325670498084292,0.1168384879725086,5
28F,6,840,0,4050,6,1,0.8282208588957055,0.0070921985815602835,0.8284313725490197,0.014084507042253521,0.10828025477707007,5
29,6,804,0,4274,6,1,0.8416699487987397,0.007407407407407408,0.8418568056648308,0.014705882352941178,0.11258278145695366,5
3,9,816,0,3884,9,1,0.8263829787234043,0.01090909090909091,0.8267148014440433,0.02158273381294964,0.15789473684210528,5
31,22,861,0,4061,22,1,0.8250711093051605,0.02491506228765572,0.8258495145631068,0.04861878453038674,0.302834008097166,5
32,0,763,0,4049,0,0,0.8414380714879468,0,0.8414380714879468,0,0,5
32F,0,820,0,4153,0,0,0.8351095917956968,0,0.8351095917956968,0,0,5
33,0,853,0,4100,0,0,0.8277811427417726,0,0.8277811427417726,0,0,5
33A,0,894,0,4024,0,0,0.8182187881252542,0,0.8182187881252542,0,0,5
33A-33F,0,878,0,4100,0,0,0.8236239453595822,0,0.8236239453595822,0,0,5
33B,7,921,0,4057,7,1,0.8149859381277621,0.007543103448275862,0.815245737211635,0.014973262032085563,0.11442307692307695,5
33C,0,916,0,4051,0,0,0.8155828467888061,0,0.8155828467888061,0,0,5
33D,11,895,0,4028,11,1,0.8182002843794435,0.012141280353200883,0.8186055938386705,0.023991275899672846,0.17282809611829944,5
33E,0,861,0,4118,0,0,0.827073709580237,0,0.827073709580237,0,0,5
33F,51,749,4,4121,55,0.9272727272727272,0.8462012320328542,0.06375,0.8471065989847716,0.11929824561403508,0.5160714285714285,5
33G,0,926,0,4078,0,0,0.8149480415667466,0,0.8149480415667466,0,0,5
34,19,914,0,4075,19,1,0.816796953297254,0.020364415862808145,0.8174920127795527,0.03991596638655462,0.2611156022635408,5
35A,2,840,0,4078,2,1,0.8291988613257422,0.0023752969121140144,0.8292682926829268,0.004739336492890996,0.03890160183066362,5
35B,56,899,24,4069,80,0.7,0.8190418679549114,0.05863874345549738,0.8171553090332805,0.10821256038647344,0.42595078299776284,5
35B-35D,0,956,0,4002,0,0,0.8071803146430012,0,0.8071803146430012,0,0,5
35C,0,823,0,4172,0,0,0.8352352352352352,0,0.8352352352352352,0,0,5
35D,2,971,2,4027,4,0.5,0.8057222889155662,0.0020554984583761563,0.8054778088764494,0.0040941658137154556,0.03278688524590164,5
35F,8,790,0,4171,8,1,0.8407579117113485,0.010025062656641603,0.8410142885892534,0.019851116625310174,0.1468682505399568,5
36,0,952,0,4042,0,0,0.8093712454945935,0,0.8093712454945935,0,0,5
37,2,833,0,4161,2,1,0.8331998398077693,0.0023952095808383233,0.8332666132906325,0.0047789725209080045,0.03921568627450981,5
38,22,924,2,4001,24,0.9166666666666666,0.8123857868020304,0.023255813953488372,0.8128914932309558,0.04536082474226804,0.28120300751879695,5
39,2,833,0,4102,2,1,0.8312056737588652,0.0023952095808383233,0.8312740530686652,0.0047789725209080045,0.03921568627450981,5
39X,0,896,0,4035,0,0,0.8182924356114378,0,0.8182924356114378,0,0,5
4,55,794,1,4202,56,0.9821428571428571,0.8410728582866293,0.06478209658421673,0.8426365795724465,0.12154696132596686,0.5358166189111747,5
40,0,839,0,4055,0,0,0.8285655905190029,0,0.8285655905190029,0,0,5
41F,0,838,0,4150,0,0,0.8319967923015237,0,0.8319967923015237,0,0,5
42,0,817,0,4075,0,0,0.8329926410466068,0,0.8329926410466068,0,0,5
45,1,877,0,3948,1,1,0.8182383419689119,0.0011389521640091116,0.8182760049730626,0.0022753128555176336,0.01901565995525727,5
46,4,870,1,4112,5,0.8,0.8253713368125251,0.004576659038901602,0.8253458993382795,0.009101251422070534,0.07127882599580712,5
48,1,960,0,4184,1,1,0.8133748055987559,0.001040582726326743,0.8134110787172012,0.002079002079002079,0.017400204708290685,5
5,44,891,0,3930,44,1,0.8151835718730553,0.047058823529411764,0.8168550873586845,0.0898876404494382,0.4563758389261745,5
6A,125,834,6,4067,131,0.9541984732824428,0.8298306468067741,0.13034410844629823,0.8330683624801272,0.2293577981651376,0.6955810147299509,5
6B,75,869,54,3991,129,0.5813953488372093,0.8211934156378601,0.07944915254237288,0.8149929845660453,0.13979496738117428,0.42386968085106386,5
6C,42,862,0,4054,42,1,0.8246541903986981,0.046460176991150445,0.8261395724082291,0.08879492600422835,0.4530456852791878,5
6D,2,828,0,4121,2,1,0.8326934734289756,0.0024096385542168677,0.8327610583720461,0.004807692307692308,0.03944315545243619,5
6E,0,908,2,4133,2,0,0.8198770085300535,0,0.8195518540551259,0,0,5
7B,5,816,0,4068,5,1,0.8329238329238329,0.0060901339829476245,0.8330947023931274,0.012106537530266344,0.09433962264150943,5
7C,38,872,1,4167,39,0.9743589743589743,0.8269497916253225,0.041758241758241756,0.828081922016542,0.08008429926238146,0.4211212516297262,5
7F,51,827,0,4055,51,1,0.8306022122081115,0.05808656036446469,0.8323535374011758,0.10979547900968784,0.5118063754427391,5
8,209,791,0,3658,209,1,0.822207237581479,0.209,0.830184628595964,0.3457402812241522,0.8179097605893187,5
9A,0,889,0,4100,0,0,0.8218079775506113,0,0.8218079775506113,0,0,5
9L,10,940,0,4055,10,1,0.8118118118118118,0.010526315789473684,0.8121878121878122,0.020833333333333332,0.15315315315315314,5
9N,96,842,18,3986,114,0.8421052631578947,0.8256006628003314,0.1023454157782516,0.8259813840550384,0.18250950570342203,0.5908761766835626,5
9V,38,909,11,4037,49,0.7755102040816326,0.8162151233319854,0.04012671594508976,0.8158158158158159,0.07630522088353414,0.3731946851530907,5
